data,adset_id,campaign_id,receita_gam_bruta,receita_gam_liquida,impressoes_gam,cliques_gam,ecpm_gam
2026-08-02,120253423590130281,120253423590020281,4.32,3.89,56,11,77.23
2026-08-02,120253423610380281,120253423590020281,5.2,4.68,49,10,106.21
2026-08-02,120253423614520281,120253423590020281,1.01,0.9,12,3,83.77
2026-08-02,120253423618130281,120253423590020281,1.99,1.79,14,1,142.19
2026-08-02,120253423621190281,120253423590020281,5.03,4.53,35,8,143.81
2026-08-02,120253423624560281,120253423590020281,0.59,0.53,29,1,20.29
2026-08-02,120253423634010281,120253423633890281,5.75,5.18,71,8,81.02
2026-08-02,120253423664560281,120253423633890281,9.26,8.34,69,14,134.25
2026-08-02,120253423675200281,120253423633890281,0.78,0.7,15,1,52.1
2026-08-02,120253423686830281,120253423633890281,2.24,2.01,36,3,62.09
2026-08-02,120253423701340281,120253423633890281,10.7,9.63,111,24,96.43
2026-08-02,120253423718910281,120253423633890281,3.89,3.5,32,9,121.66
2026-08-03,120247357080980278,120247357080990278,3.15,2.83,45,5,69.95
2026-08-03,120247357081010278,120247357080990278,6.83,6.14,70,5,97.52
2026-08-03,120247357081030278,120247357080990278,1.25,1.12,34,6,36.63
2026-08-03,120247357081040278,120247357080990278,1.32,1.18,25,3,52.66
2026-08-03,120247357081050278,120247357080990278,11.98,10.78,205,17,58.45
2026-08-03,120247357457050278,120247357456980278,17.82,16.04,256,35,69.6
2026-08-03,120247357457070278,120247357456980278,9.84,8.86,119,22,82.68
2026-08-03,120247357457080278,120247357456980278,7.72,6.95,102,17,75.71
2026-08-03,120247357457090278,120247357456980278,15.62,14.06,225,22,69.44
2026-08-03,120247357457100278,120247357456980278,3.57,3.22,65,7,54.98
2026-08-03,120247358420060278,120247358419970278,3.76,3.39,70,15,53.76
2026-08-03,120247358420070278,120247358419970278,10.81,9.73,141,25,76.68
2026-08-03,120247358420080278,120247358419970278,0.34,0.31,19,0,18.12
2026-08-03,120247359464720278,120247359464690278,8.84,7.96,77,15,114.84
2026-08-03,120247360141410278,120247360141370278,26.16,23.54,334,35,78.31
2026-08-03,120247360141480278,120247360141370278,5.42,4.88,121,12,44.81
2026-08-03,120247360141490278,120247360141370278,13.55,12.2,85,19,159.46
2026-08-03,120247360356790278,120247360356710278,3.9,3.51,46,10,84.78
2026-08-03,120247360356820278,120247360356710278,3.48,3.13,81,9,42.91
2026-08-03,120247360356830278,120247360356710278,6.89,6.2,75,11,91.83
2026-08-03,120247360531130278,120247360531070278,8.98,8.08,149,25,60.25
2026-08-03,120247360531140278,120247360531070278,16.46,14.81,261,31,63.05
2026-08-03,120247382323040278,120247382322970278,19.29,17.36,185,27,104.26
2026-08-03,120247382323050278,120247382322970278,22.84,20.55,293,38,77.94
2026-08-03,120247382323060278,120247382322970278,9.99,8.99,171,24,58.41
2026-08-03,120247382323070278,120247382322970278,16.35,14.71,182,37,89.82
2026-08-03,120247382323080278,120247382322970278,19.8,17.82,182,28,108.76
2026-08-03,120247382323090278,120247382322970278,25.55,22.99,247,44,103.44
2026-08-03,120247488168300278,120247488168210278,10.98,9.88,104,17,105.53
2026-08-03,120247488215910278,120247488168210278,14.21,12.78,121,31,117.4
2026-08-03,120247488220950278,120247488168210278,3.82,3.44,49,7,77.91
2026-08-03,120247488225850278,120247488168210278,7.87,7.08,122,16,64.51
2026-08-03,120247488230320278,120247488168210278,6.81,6.13,100,18,68.08
2026-08-03,120247488259350278,120247488259330278,14.71,13.24,160,29,91.94
2026-08-03,120247488474100278,120247488474000278,5.64,5.08,97,13,58.16
2026-08-03,120247488660110278,120247488474000278,6.7,6.03,77,10,86.99
2026-08-03,120247488793560278,120247488474000278,5,4.5,57,6,87.8
2026-08-03,120247488827940278,120247488474000278,15.37,13.83,226,34,67.99
2026-08-03,120247488854820278,120247488474000278,10.17,9.15,98,16,103.76
2026-08-03,120247488968980278,120247488930090278,9.95,8.95,141,30,70.55
2026-08-03,120247489016960278,120247488930090278,0.58,0.52,10,1,58.14
2026-08-03,120247489160520278,120247489056040278,28.28,25.46,397,54,71.24
2026-08-03,120247506249690278,120247506168050278,10.13,9.12,91,20,111.33
2026-08-03,120247506530130278,120247506424170278,5.26,4.73,77,15,68.32
2026-08-03,120247506542160278,120247506424170278,8.35,7.51,99,15,84.34
2026-08-03,120247753268600278,120247753268510278,8.71,7.84,133,15,65.47
2026-08-03,120247753333380278,120247753268510278,13.98,12.58,121,31,115.51
2026-08-03,120247753339060278,120247753268510278,5.65,5.08,54,5,104.58
2026-08-03,120247753343390278,120247753268510278,5.18,4.66,75,8,69.09
2026-08-03,120247753348540278,120247753268510278,0.48,0.43,12,0,40.16
2026-08-03,120247753359010278,120247753268510278,4.72,4.25,68,12,69.46
2026-08-03,120247753572160278,120247753572060278,14.92,13.43,158,30,94.46
2026-08-03,120247753631300278,120247753572060278,11.56,10.4,127,27,90.99
2026-08-03,120247753639190278,120247753572060278,13.18,11.86,170,28,77.52
2026-08-03,120247753647720278,120247753572060278,8.28,7.45,110,10,75.3
2026-08-03,120247753656710278,120247753572060278,15.88,14.29,197,31,80.61
2026-08-03,120247753677620278,120247753572060278,2.11,1.9,44,6,48.06
2026-08-03,120247753719190278,120247753719120278,15.36,13.82,184,47,83.48
2026-08-03,120247753784310278,120247753719120278,19.23,17.31,156,36,123.28
2026-08-03,120247753789900278,120247753719120278,0.43,0.39,13,2,33.34
2026-08-03,120247753798010278,120247753719120278,2.45,2.2,59,5,41.47
2026-08-03,120247753808800278,120247753719120278,8.45,7.6,75,18,112.65
2026-08-03,120247753817950278,120247753719120278,0.01,0.01,4,0,3.1
2026-08-03,120247753837730278,120247753837740278,1.1,0.99,25,3,44.04
2026-08-03,120247753859960278,120247753837740278,12.39,11.15,205,31,60.44
2026-08-03,120247753870250278,120247753837740278,0.87,0.78,13,2,66.87
2026-08-03,120247753880980278,120247753837740278,3.47,3.12,54,4,64.18
2026-08-03,120247753888530278,120247753837740278,1.7,1.53,22,2,77.3
2026-08-03,120247753901780278,120247753837740278,6.94,6.25,109,16,63.71
2026-08-03,120247768212490278,120247768179420278,0.16,0.15,6,2,27.42
2026-08-03,120247768229630278,120247768179420278,0.51,0.46,8,1,64.36
2026-08-03,120247768344990278,120247768254900278,6.26,5.64,63,8,99.41
2026-08-03,120247768350600278,120247768254900278,13.05,11.75,102,21,127.96
2026-08-03,120247768356310278,120247768254900278,4.63,4.17,17,5,272.35
2026-08-03,120247768363360278,120247768254900278,12.3,11.07,149,22,82.57
2026-08-03,120247768370710278,120247768254900278,7.51,6.76,78,11,96.23
2026-08-03,120247768444270278,120247768444280278,18.73,16.85,103,19,181.8
2026-08-03,120247768553280278,120247768444280278,6.86,6.17,105,13,65.31
2026-08-03,120247768559710278,120247768444280278,6.14,5.53,72,13,85.28
2026-08-03,120247768566110278,120247768444280278,1.21,1.09,46,2,26.36
2026-08-03,120247768572330278,120247768444280278,7.48,6.73,103,10,72.61
2026-08-03,120247768594320278,120247768444280278,10.07,9.06,124,16,81.22
2026-08-03,120247768668500278,120247768668430278,11.69,10.52,150,21,77.9
2026-08-03,120247768725920278,120247768668430278,6.98,6.28,100,11,69.82
2026-08-03,120247768731050278,120247768668430278,13.14,11.82,108,19,121.64
2026-08-03,120247768736930278,120247768668430278,18.11,16.3,120,24,150.9
2026-08-03,120247768743240278,120247768668430278,6.47,5.82,101,18,64.03
2026-08-03,120247768754730278,120247768668430278,6.44,5.79,96,20,67.06
2026-08-03,120247768768140278,120247768768060278,5.13,4.62,32,8,160.42
2026-08-03,120247768802800278,120247768768060278,8.83,7.95,91,16,97.03
2026-08-03,120247768808810278,120247768768060278,30.33,27.29,333,47,91.07
2026-08-03,120247768816390278,120247768768060278,2.69,2.42,16,5,168.03
2026-08-03,120247768820650278,120247768768060278,2.57,2.32,25,7,102.95
2026-08-03,120247768824920278,120247768768060278,5.18,4.66,67,6,77.34
2026-08-03,120247794164210278,120247794151750278,0,0,1,0,2.1
2026-08-03,120247794204880278,120247794204800278,2.72,2.44,23,3,118.06
2026-08-03,120247794228160278,120247794204800278,1.5,1.35,12,4,125.14
2026-08-03,120247794236560278,120247794204800278,1.71,1.54,17,3,100.76
2026-08-03,120247794239840278,120247794204800278,0.15,0.13,3,0,49.93
2026-08-03,120247794240840278,120247794204800278,0.13,0.12,3,1,43.9
2026-08-03,120247794347270278,120247794347280278,1.02,0.92,22,5,46.48
2026-08-03,120247794368940278,120247794347280278,0.91,0.82,6,3,151.95
2026-08-03,120247794376690278,120247794347280278,1.43,1.29,22,5,64.9
2026-08-03,120247794380340278,120247794347280278,0.3,0.27,5,1,59.92
2026-08-03,120247794399790278,120247794347280278,2.4,2.16,18,2,133.48
2026-08-03,120247796467940278,120247796467870278,0.89,0.8,8,0,111.31
2026-08-03,120247796568430278,120247796467870278,0.99,0.89,18,1,54.99
2026-08-03,120247796573020278,120247796467870278,2.5,2.25,27,4,92.73
2026-08-03,120247796575940278,120247796467870278,1.05,0.95,18,2,58.51
2026-08-03,120247796578200278,120247796467870278,4.21,3.79,44,8,95.77
2026-08-03,120247796580280278,120247796467870278,1.47,1.33,15,2,98.29
2026-08-03,120247796879110278,120247796826830278,3.69,3.32,43,7,85.9
2026-08-03,120247796929360278,120247796826830278,2.27,2.04,19,4,119.47
2026-08-03,120247796948250278,120247796826830278,0.18,0.16,11,1,16.24
2026-08-03,120247796953020278,120247796826830278,2.43,2.19,25,3,97.32
2026-08-03,120247796956800278,120247796826830278,3.06,2.75,28,5,109.24
2026-08-03,120247797055030278,120247796972560278,0,0,1,0,3.2
2026-08-03,120247797092170278,120247796972560278,0.74,0.66,22,0,33.56
2026-08-03,120247797128170278,120247796972560278,1.88,1.69,15,1,125.27
2026-08-03,120247797138580278,120247796972560278,10.44,9.4,139,18,75.11
2026-08-03,120247797143890278,120247796972560278,5.48,4.93,49,10,111.89
2026-08-03,120247797269130278,120247797269030278,2.02,1.82,22,6,91.79
2026-08-03,120247797318780278,120247797269030278,1.7,1.53,26,3,65.22
2026-08-03,120247797321970278,120247797269030278,0.51,0.46,7,0,72.43
2026-08-03,120247797324180278,120247797269030278,2.62,2.36,31,4,84.65
2026-08-03,120247797327560278,120247797269030278,1.83,1.65,23,3,79.49
2026-08-03,120247797331350278,120247797269030278,1.07,0.97,12,1,89.54
2026-08-03,120247797507310278,120247797507270278,1.8,1.62,11,2,163.87
2026-08-03,120247797542060278,120247797507270278,1.26,1.14,16,1,78.86
2026-08-03,120247797546330278,120247797507270278,0.01,0.01,4,0,3.02
2026-08-03,120247797557650278,120247797507270278,2.37,2.14,28,2,84.8
2026-08-03,120247797587850278,120247797507270278,1.42,1.27,11,4,128.68
2026-08-03,120253406535550281,120253406535430281,4.8,4.32,70,8,68.51
2026-08-03,120253406611390281,120253406535430281,4.49,4.04,92,13,48.82
2026-08-03,120253406623060281,120253406535430281,9.32,8.39,116,16,80.38
2026-08-03,120253406631270281,120253406535430281,8.17,7.35,97,19,84.2
2026-08-03,120253406640860281,120253406535430281,1.53,1.38,35,7,43.71
2026-08-03,120253406659640281,120253406535430281,11.97,10.77,98,16,122.16
2026-08-03,120253406694290281,120253406694250281,2.01,1.81,25,4,80.28
2026-08-03,120253406774810281,120253406694250281,9.63,8.67,106,20,90.85
2026-08-03,120253406811390281,120253406694250281,4.36,3.92,65,6,67.08
2026-08-03,120253406815340281,120253406694250281,4.66,4.2,85,9,54.85
2026-08-03,120253406822870281,120253406694250281,13.95,12.55,133,19,104.86
2026-08-03,120253406852120281,120253406694250281,13.13,11.82,127,18,103.37
2026-08-03,120253406891930281,120253406891860281,5.77,5.19,63,11,91.52
2026-08-03,120253406978040281,120253406891860281,2.38,2.14,27,6,88.21
2026-08-03,120253406998850281,120253406891860281,3.42,3.08,58,8,58.98
2026-08-03,120253407003410281,120253406891860281,1.88,1.69,36,5,52.17
2026-08-03,120253407021750281,120253406891860281,4.42,3.98,72,12,61.42
2026-08-03,120253407039770281,120253406891860281,2.47,2.23,31,6,79.83
2026-08-03,120253407221960281,120253407221890281,5.68,5.11,55,8,103.23
2026-08-03,120253407333460281,120253407221890281,13.13,11.81,150,15,87.5
2026-08-03,120253407349550281,120253407221890281,2.57,2.31,27,5,95.01
2026-08-03,120253407356150281,120253407221890281,7.73,6.96,73,16,105.94
2026-08-03,120253407402570281,120253407221890281,15.23,13.71,156,26,97.65
2026-08-03,120253407409760281,120253407221890281,3.53,3.17,37,3,95.28
2026-08-03,120253407539430281,120253407539350281,18.38,16.54,263,23,69.88
2026-08-03,120253407553070281,120253407539350281,10.18,9.16,113,13,90.07
2026-08-03,120253407556650281,120253407539350281,5.12,4.6,95,7,53.85
2026-08-03,120253407641490281,120253407539350281,8.26,7.43,155,16,53.29
2026-08-03,120253407759380281,120253407539350281,13.06,11.76,91,14,143.56
2026-08-03,120253407926920281,120253407539350281,11.34,10.21,143,14,79.33
2026-08-03,120253408396180281,120253408396060281,3.3,2.97,31,3,106.61
2026-08-03,120253409927790281,120253408396060281,1.21,1.09,9,2,134.28
2026-08-03,120253409946870281,120253408396060281,5.89,5.3,59,6,99.76
2026-08-03,120253409966970281,120253408396060281,7.77,7,107,14,72.65
2026-08-03,120253409983580281,120253408396060281,7.81,7.03,91,17,85.85
2026-08-03,120253410002420281,120253408396060281,2.2,1.98,25,3,87.84
2026-08-03,120253411255640281,120253411255550281,1.7,1.53,27,5,63.09
2026-08-03,120253411338910281,120253411255550281,3.24,2.91,61,7,53.05
2026-08-03,120253411360680281,120253411255550281,4.15,3.74,49,7,84.73
2026-08-03,120253411374160281,120253411255550281,8.04,7.23,118,18,68.12
2026-08-03,120253411400390281,120253411255550281,5.01,4.51,54,10,92.85
2026-08-03,120253411426250281,120253411255550281,0.02,0.02,2,0,8.5
2026-08-03,120253411755750281,120253411538090281,2.57,2.32,10,2,257.39
2026-08-03,120253411764760281,120253411538090281,0.36,0.33,3,0,121.6
2026-08-03,120253411910950281,120253411813950281,5.92,5.33,73,7,81.08
2026-08-03,120253411937390281,120253411813950281,10.58,9.52,86,19,123.04
2026-08-03,120253411974320281,120253411813950281,0.53,0.48,6,1,89.03
2026-08-03,120253411979140281,120253411813950281,9.85,8.86,112,13,87.93
2026-08-03,120253415477520281,120253415477530281,2.41,2.17,34,2,70.81
2026-08-03,120253415529740281,120253415477530281,3.96,3.56,70,10,56.54
2026-08-03,120253415533200281,120253415477530281,5.58,5.02,66,17,84.54
2026-08-03,120253415535590281,120253415477530281,0.37,0.33,11,2,33.64
2026-08-03,120253415537500281,120253415477530281,0.22,0.19,2,1,108.05
2026-08-03,120253415538610281,120253415477530281,4.38,3.94,91,9,48.11
2026-08-03,120253415545930281,120253415545840281,5.22,4.7,79,7,66.08
2026-08-03,120253415586070281,120253415545840281,0.82,0.74,26,2,31.51
2026-08-03,120253415593700281,120253415545840281,0.95,0.86,12,3,79.33
2026-08-03,120253415603370281,120253415545840281,6.99,6.29,77,18,90.81
2026-08-03,120253415608870281,120253415545840281,0.22,0.19,9,0,24
2026-08-03,120253415614300281,120253415545840281,2.95,2.65,69,5,42.72
2026-08-03,120253415627710281,120253415627640281,10.36,9.32,105,17,98.65
2026-08-03,120253415654240281,120253415627640281,5.02,4.52,78,10,64.33
2026-08-03,120253415659550281,120253415627640281,4.79,4.31,61,12,78.47
2026-08-03,120253415663260281,120253415627640281,4.3,3.87,77,13,55.79
2026-08-03,120253415684090281,120253415627640281,15.86,14.28,196,32,80.94
2026-08-03,120253415685920281,120253415627640281,6.51,5.86,88,18,73.96
2026-08-03,120253415695320281,120253415695250281,1.3,1.17,27,2,48.12
2026-08-03,120253415718880281,120253415695250281,11.72,10.54,110,25,106.51
2026-08-03,120253415721250281,120253415695250281,5.03,4.53,46,7,109.37
2026-08-03,120253415724350281,120253415695250281,7.07,6.36,91,16,77.66
2026-08-03,120253415726470281,120253415695250281,0.36,0.32,10,1,35.59
2026-08-03,120253415728580281,120253415695250281,4.47,4.03,57,9,78.49
2026-08-03,120253415735450281,120253415735410281,2.19,1.97,44,10,49.82
2026-08-03,120253415756030281,120253415735410281,0.11,0.1,7,1,16.26
2026-08-03,120253415760700281,120253415735410281,2.56,2.3,43,5,59.53
2026-08-03,120253415768180281,120253415735410281,0.8,0.72,23,2,34.83
2026-08-03,120253422809560281,120253422809490281,4.7,4.23,62,9,75.81
2026-08-03,120253422896760281,120253422809490281,2.22,2,35,8,63.55
2026-08-03,120253422900530281,120253422809490281,7.26,6.53,102,14,71.14
2026-08-03,120253422902890281,120253422809490281,18.92,17.02,204,34,92.72
2026-08-03,120253422905970281,120253422809490281,26.46,23.81,187,31,141.5
2026-08-03,120253422910030281,120253422809490281,5.16,4.64,61,13,84.58
2026-08-03,120253422925680281,120253422925690281,18.65,16.78,131,25,142.36
2026-08-03,120253423000780281,120253422925690281,33.13,29.82,361,64,91.77
2026-08-03,120253423005460281,120253422925690281,8.36,7.53,148,22,56.51
2026-08-03,120253423013640281,120253422925690281,9.58,8.63,110,15,87.12
2026-08-03,120253423021520281,120253422925690281,5.35,4.81,75,12,71.32
2026-08-03,120253423035590281,120253422925690281,24.91,22.42,289,46,86.19
2026-08-03,120253423108780281,120253423108790281,0.93,0.84,7,1,132.89
2026-08-03,120253423248640281,120253423108790281,1.64,1.48,35,3,46.83
2026-08-03,120253423294450281,120253423108790281,0.6,0.54,18,4,33.6
2026-08-03,120253423549100281,120253423108790281,3.18,2.86,66,6,48.22
2026-08-03,120253423574110281,120253423108790281,0.94,0.84,17,5,55.1
2026-08-03,120253423577250281,120253423108790281,0.6,0.54,8,0,75.25
2026-08-03,120253423590130281,120253423590020281,9.09,8.18,123,12,73.9
2026-08-03,120253423610380281,120253423590020281,3.77,3.39,54,11,69.76
2026-08-03,120253423614520281,120253423590020281,4.38,3.94,70,13,62.51
2026-08-03,120253423618130281,120253423590020281,3.25,2.92,64,8,50.72
2026-08-03,120253423621190281,120253423590020281,3.47,3.13,21,2,165.38
2026-08-03,120253423624560281,120253423590020281,3.28,2.95,54,4,60.77
2026-08-03,120253423634010281,120253423633890281,7.34,6.61,54,9,136
2026-08-03,120253423664560281,120253423633890281,6.48,5.83,83,11,78.03
2026-08-03,120253423675200281,120253423633890281,3.24,2.91,18,3,179.86
2026-08-03,120253423686830281,120253423633890281,5.53,4.98,70,13,78.98
2026-08-03,120253423701340281,120253423633890281,7.49,6.74,98,11,76.38
2026-08-03,120253423718910281,120253423633890281,8.49,7.64,101,15,84.08
2026-08-03,120253428682050281,120253428682030281,1.09,0.98,10,2,108.86
2026-08-03,120253428698900281,120253428682030281,1.03,0.92,13,3,78.95
2026-08-03,120253428701830281,120253428682030281,1.22,1.1,14,3,87.09
2026-08-03,120253428704860281,120253428682030281,0.2,0.18,9,1,21.68
2026-08-03,120253428707890281,120253428682030281,2.9,2.61,37,5,78.41
2026-08-03,120253428726940281,120253428726860281,0,0,3,0,1.4
2026-08-03,120253428739300281,120253428726860281,2.97,2.67,22,2,134.81
2026-08-03,120253428745740281,120253428726860281,8.68,7.82,16,3,542.8
